iako mi je bilo dosta nečitljivo, mogu reći da sam čak i dobrim djelom shvatila ovaj spjev i razumijem zašto je toliko značajan za našu književnost.	mješovito
u osnovnoj školi ga nisam imala za lektiru, ali žao mi je onih koji jesu jer djelo je previše ozbiljno i teško (prepuno je arhaizama i zastarjelih jezičnih oblika) te bi ga mogao razumjeti ili odrasli čitatelj, ili mladi čitatelj koji traži dublje značenje.)	negativno
stoga smatram da bi se ovome djelu ozbiljno trebalo posvetiti.	neutralno
neke dijelove sam prešla s lakoćom, dok su mi neki bili dosadni i, po mome mišljenju, nepotrebni.	mješovito
smatram da nije nešto najbolje, ali može proći, iako nije za svačiji ukus.	mješovito
drugu zvjezdicu dobija isključivo zbog vještine pjesnika.	mješovito
sve drugo nema mnogo smisla, a očigledna je i propagandistička tehnika pjesnika.	negativno
izdanje nove knjige, ima užasna objašnjenja, kako samog djela, tako i o smail-agi.	negativno
interesantno je da propaganda i danas funkcioniše na identičan način, na koji je napisano ovo djelo.	neutralno
iako je lektirno djelo, stvarno mi se svidio način pisanja, značajni stihovi i oblikovanje karaktera likova.	pozitivno
kratko je, ali jasno.	pozitivno
ovo književno dijelo po vrsti je ep (spjev), a sačinjen je od 5 pjevanja: agovanje, noćnik, četa, harač i kob.	neutralno
smail-aga je zapovjednik turske vojske opijen vlašću, zlotvor, krvnik, okrutan, tiranin i sadist.	neutralno
nije okrutan samo prema crnogorcima već bi ubio i svog čovjeka ako bi taj rekao nešto što ne želi čuti.	neutralno
on je demonski lik (junak o kojemu se pjeva, ali i zloban i nemilosrdan čovjek).	neutralno
crnogorci predstavljaju kolektiv koji želi uništiti naizgled nepobjedivog silnika.	neutralno
djelo je bogato stilskim izražajnim sredstvima od kojih sam se prvi put susrela sa slavenskom antitezom.	neutralno
kroz cijelo djelo proteže za gradacija.	neutralno
pratimo smail-agu koji je u prvom pjevanju na vrhuncu moći pa do zadnjeg u kojem je na dnu.	neutralno
također se od prvog pjevanja, u kojem su crnogorci bez ikakve moći, gradacijom dolazi do zadnjeg u kojem su na vrhuncu moći.	neutralno
mažuranić nam je kroz ovaj ep predstavio stvarne događaje: borba crnogoraca i turaka (kršćanstva i islama), izraz pojedine želje svakog naroda za oslobođenjem od tuđinske vlasti...	neutralno
djelo ukazuje na samovolju turskog carstva i potrebu ujedinjenja kršćanskog svijeta.	neutralno
smatram ovo djelo uistinu vrijednim čitanja te vam ga stoga preporučujem.	pozitivno
"s razlogom je klasik, ali tokom čitanja nisam mogla da se ne pitam i ne prisjećam one teorije ""šta ako je stvarno njegoš ovo napisao?""...  "	neutralno
iskreno jedina književna teorija domaće književnosti koja mi ima smisla.	mješovito
jezično izuzetno nabubreno, potentno i životno štivo.	pozitivno
zanimljiv amalgam štokavštine i određenih čakavskih elemenata (koji služe prije svega kao hommage hrvatskoj renesansi).	neutralno
kul su i ovi stariji nastavci kosih padeža koje je riječka filološka škola zagovarala (negvah, biranijeh, slovinskijeh i drugi primjeri).	pozitivno
u sklopu štokavske osnove teksta ulaze i brojni turcizmi i (i)jekavski refleks jata.	neutralno
čakavac mažuranić radi rekroatizacije, na tragu vitezovića i kašića, uzima štokavštinu kao svoje oružje, te i sadržajno u tom pogledu smješta ovaj ep.	neutralno
mjesto gacko se nalazi na rubu hrvatskog svijeta, istočna hercegovina, nedaleko današnje crne gore.	neutralno
guglavši navedeno mjesto mogu reći da je doživjelo sličan proces srbizacije kao i ostali dijelovi hrvatske koji su danas u sklopu tzv. bosne i hercegovine.	neutralno
mažuranić posjeduje romantičarsko zanimanje za orijentalnu egzotiku otomanske bosne, u tom vidu kod smail-age, kao književnog lika, nailazimo nešto nalik na fenomen sardanopulosa lorda byrona, ali i širi topos byronovska junaka.	neutralno
kod prvog čitanja sam imao problema sa praćenjem događaja, ali, kada sam ponovno sve prošao, moj dojam se drastično promijenio prema ovoj knjizi.	mješovito
iako sam više ljubitelj povjesnih romana (kada je riječ o 19. st.), cijenim trud koji je kovačić uložio kako bi opisao društvene prilike težaka, studenata, trgovaca i razbojnika, prebacujući se sa sela na grad i obratno.	mješovito
posebno su me se dojmili likovi ivice kičmanovića i laure, dvoje različitih ljudi iz drugačijih okruženja, ali teških prilika, te njihova borba da pronađu svoje mjesto u svijetu koji može biti okrutan, koliko primamljiv i pun mogućnosti.	pozitivno
interakcije sa drugim likovima su isto zanimljive, bilo da potječu iz poznanstava, rodbinskih i prijateljskih odnosa, konflikta ili ljubavi, a na kasnije događaje utječe i postupan razvoj radnje.  	pozitivno
moram priznati da je odlazak u prošlost, kako bi se opisala pozadina jednog od likova, bio glavni razlog zašto sam se pogubio kod prvog čitanja i zato treba pripaziti prilikom čitanja, jer opisivanja ima dosta, kao i par paralelnih priča (preporučljivo je čitati ovu knjigu u većem broju kratkih serija, 15-20 str.), a za kraj mogu reći kako me i danas hvata jeza kada se sjetim.	mješovito
svakako naslov za pročitati, uz činjenicu da je jedan od naših najboljih romana ikada napisanih.	pozitivno
podijeljeni su stavovi oko kovačićevog, po mom mišljenju remek-djela.	pozitivno
ovo je knjiga koju imam namjeru ponovo pročitati iako je mogu i u snu prepričati.	pozitivno
šteta za ovakvu šturu ocjenu koju ima na goodreadsu.	mješovito
ukusi se naravno razlikuju.	neutralno
svačije mišljenje treba poštivati i pokušati sagledati i s jedne druge perspektive.	neutralno
tako i učimo, tako i otkrivamo možda nevidljive greške (koje će nam možda naknadno pokvariti dojam) koje zbog trenutne zasljepljenosti onim pozitivnim oko romana nismo uočili...	neutralno
ali na ovo djelo sam slaba.	pozitivno
osobno smatram da ga je većina ljudi ocijenila temeljem sjećanja koje im je ostalo na samo još jednu u nizu od srednjoškolskih lektira koje su im nametnute u nedovoljno zreloj dobi.	neutralno
odlična knjiga.	pozitivno
preporučujem ljubiteljima dobrog romana a obavezno i skepticima koji su ga možda zaobišli zbog preporuke sedamnaestogodišnjeg kolege iz razreda koji je u biti i prije čitanja knjige jednostavno odlučio da je s****.	mješovito
svakako roman za zreliju dob.	neutralno
možda da nije bio za lektiru i da sam se mogla više uživjeti u samu fabulu (koja je sasvim u redu!) i da nisam morala svakih nekoliko trenutaka prekinuti čitanje da zapišem ionako preopširne povijesti likova...	neutralno
a možda sam samo premlada da sve u potpunosti razumijem.	neutralno
ne znam, od ovoga treba napraviti neki super film, samo da se točno drže svih događaja u knjizi.	neutralno
zadnjih dvjesto stranica sami obrati, usponi padovi..	neutralno
ima toliko slatkih događaja koji u meni izazivaju želju da se vratim u to vrijeme i živim onak na nekom brdašcu bezbrižno i da me tamo obijađa neki ivica.. preslatko.	pozitivno
naravno izostavila bih psihopata koji ljudima kopa oči i siječe udove, jer naravno to nitko ne bi htio u svome životu.	neutralno
sve je dobro što se dobro svrši.	neutralno
izreka koja je u potpunosti primjenjiva za ovu knjigu, naime, zbog izuzetno depresivnog završetka zaboravimo na nježne i vedre trenutke što je žalosno, ali život je takav, žalostan.	neutralno
treba pročitati ovu knjigu, pokazuje kako su hrvatski pisci zapravo supać.	pozitivno
u svakom pogledu moja najdraža knjiga hrvatskog književnog svijeta.	pozitivno
posebno zbog odnosa junaka i laure koji knjizi daju poseban stimung.	pozitivno
ovo stvarno je antologijsko djelo i sigurno nudi mnogo više nego što sam ja, kao srednjoškolka, mogla ili željela shvatiti.	pozitivno
svakako bi trebalo ponoviti čitanje.	neutralno
preskakala sam hrpu stvari i iskreno drago mi je.	negativno
moja profa je ovu knjigu prepričala u 45 min.	neutralno
ja više ne znam što reći za lektire koje moramo čitati.	neutralno
samo fuj.	negativno
kada je riječ o slobodnom dubrovniku u vrijeme osmanlija, onda ga se može pretvoriti i u jednu krasnu utopiju, kao što je to učinio gundulić.	neutralno
i opet ispao obična svinja.	negativno
osim što je ženomrzac, gundulić je prezirao i niže staleže od sebe i brakove različitih staleža ne samo da je smatrao nedopustivima nego ih je gledao kao bolesne, neprirodne i ''bogo će te karat'' opisne.	negativno
ipak, melodrama je, osmišljena upravo u baroku i zbog toga značajna.	pozitivno
iako me se nije pretjerano dojmila da bih ju stavio na popis najdražih djela, ''dubravka'' je značajan korak naprijed u odnosu ''suze sina razmetnoga''.	mješovito
za početak, malo tko ili gotovo nitko ne bi dao referencu na ovo djelo, a da se na sjeti poznate ''himne slobodi''.	neutralno
od svih vrijednosti u svijetu, teško da se išta može mjeriti sa idealom kao što je sloboda.	neutralno
naravno, u stvarnosti sloboda može imati svoju cijenu, ali isto bi se moglo reći i za život.	neutralno
'dubravka'' nije prezentacija svijeta kakav jest, već kakav bi mogao biti, a tko može reći ''ne'' takvom entuzijazmu (barem u knjizi).	neutralno
imena su u radnji blesava, a glavni tijek (zaruke) je više spomen nego fokus.	negativno
slično kao i sa velikim događajima, kada se sama organizacija čini zanimljivijom jer služi kao temelj, koji se nadograđuje postupno, a sam događaj tek kao šlag na tortu.	neutralno
sa ''dubravkom'', gundulić je, uz držića, prikazao dubrovnik kao svijet za sebe (grad država, poput venecije, milana ili firence) i daleko od događaja u okolici.	neutralno
uzimajući u obzir velikog gundulića i razdoblje u kojem je pisao, dobro ukomponirano djelo u tadašnje poznato stanje hrvatske povijesti, ali gledajući sa suvremene strane dosta nerazumljivo i diskriminacijski nastrojeno.	mješovito
kroz djelo se može uvidjeti obogaćenje hrvatske književnosti, ali radnja se brzo događa, dosta nerazumljivosti (što može proizaći i iz činjenice koliko je vremena prošlo od pisanja do sadašnjeg čitanja) i na kraju oskuda zanimljivosti.	mješovito
razočarana sam.	negativno
izgleda da ću morati biti čavao koji strši i prvi izjaviti da mi se ova knjiga iznimno svidjela.	pozitivno
naime, smatram ju jednom od najdražih i najboljih književnih djela svih vremena!	pozitivno
dubravka je vrhunsko remek-djelo hrvatske i svjetske književnosti, ali je iznimno intelektualno i duševno zahtjevna.	pozitivno
ovaj komadić raja nije za sve, a pogotovo ne za purgerske čimpanze, plebejce i seljačine.	neutralno
samo vješti nadljudi poput mene i oca gundulića razumiju briljantnost ove pastoralne melodrame.	mješovito
"većina ljudi koja za dubravku kaže da je ""dosadna"" ili ""prazna"" jednostavno ne razumije gundulićevo kreativno bogatstvo duše koje je on ulio u svoj magnum opus jer su, ili svjesno lijeni, ili jednostavno toliko glupi da njihove šuplje tikve nateknu i zabole čim pročitaju riječ koja nije amerikanizam ili neka druga posuđenica."	mješovito
da bi individua shvatila dubravku, mora prvo imati bujnu maštu, divlji duh, otvoren um i meko srce.	neutralno
dubravka je ključni dio hrvatske povijesti.	pozitivno
bez dubravke, ne bi bilo iliraca.	neutralno
bez iliraca, ne bi bilo hrvatskog narodnog preporoda.	neutralno
bez preporoda, ne bi bilo jedinstvenog hrvatskog jezika.	neutralno
bez hrvatskoga jezika, ne bi bilo hrvatske nacije.	neutralno
bez hrvatske nacije, ne bi bilo hrvatske države.	neutralno
bez hrvatske države, ne bi bilo hrvatskoga naroda.	neutralno
bez hrvatskoga naroda, ne bi bilo tebe!	neutralno
dubica je jedini razlog zašto si trenutno na životu.	neutralno
stoga budi zahvalan svome stvoritelju, i barem pokušaj prestati biti ono gnjusno, ogavno, balavo derište koje si trenutno.	neutralno
gundulić i ja nikako ne idemo skupa, nažalost...	negativno
inače ju ne bih čitala vjerojatno nikada,ali moram jer mi je to lektira...	negativno
ne očekujem previše.	negativno
knjiga je dosadna i nije lako razumljiva.	negativno
razumjem važnost ove knjige za hrvatsku, ali mislim da gundulić prikazuje baš kako je dubrovnik, a i on sam bio zaostao u to vrijeme.	mješovito
drama koja će mi dugo ostati u sjećanju. 	pozitivno
čitanje poslije kojeg žališ što je moralo doći do rastanka. 	pozitivno
dragi prijatelji, ako niste do sada pročitali ovaj komad, trk do biblioteke odmah!	pozitivno
mogao je krleža fino napisati cijelu knjigu na njemačkom, jer više teksta odlazi na fusnote nego na samo djelo.	neutralno
a mogao sam i ja prvo naučiti njemački, pa tek onda uzeti ovu knjigu u ruke.	neutralno
tko god od nas dvojice da je popustio, mislim da bi ocjena bila viša.	mješovito
najznačajnija hrvatska drama (uzevši u obzir sve tragedije, komedije i drame napisane u hrvatskoj književnosti, od držića do danas) i, vjerojatno, najbolje krležino djelo (ukusi su različiti) iz široke palete sjajnih naslova proizašlih iz ruku ovoga svjetskog pisca.	pozitivno
meksička sapunica na njemačkom u kojoj su svi likovi degenerici.	negativno
izvanredna upotreba didaskalija bez suza i bez jecanja taj njegov grč je grč čovjeka koji okrutno i beznadezno misli o sebi.  	neutralno
nisam znao da me knjiga prema kojoj sam imao određeni animozitet može tako impresionirati, svaka čast krleža.	mješovito
čista desetka. 	pozitivno
vau, kakva drama.  	pozitivno
prvi put sam čitao. 	neutralno
odlična ...  	pozitivno
utjecaj shakespeara i nietzschea, čini mi se.	neutralno
karakterizacija likova je nekako neizravna, suptilna, udaljena, a opet prisutna.	mješovito
to mi se sviđa. –	pozitivno
puno drugačije nego recimo što to radi jane austin.	neutralno
ah, ova knjiga mi je ostala u dobrom sjećanju.	pozitivno
zanimljivo, lako se čita, malo se nasmiješ.	pozitivno
za nekog hrvatskog pisca, uopće nije loše djelo, sviđa mi se uzbuđenost cijele radnje, svađe i psihološke karakterizacije. 	pozitivno
likovi su savršeno obrađeni, okarakterizirani.  	pozitivno
tijekom radnje vidi se njihov razvoj.	neutralno
knjiga se može pročitati u jednom dahu, iako bi malo zamjerila, previše njemačkog, knjiga ispada kao nekako hvalisanje znanjem jezika.	mješovito
zadnji put kad sam ovo pročitala bilo je u srednjoj i mogu potvrditi da je i dalje fenomenalna knjiga.	pozitivno
glembajeve smatram krležinim magnum opusom.	pozitivno
ova psihološka drama sadrži sve što je meni kao čitatelju bitno i zabavno.	pozitivno
od velike disfunkcionalne obitelji do glavnog lika koji se bori sam sa svojim demonima i pokušava pobjeći od istine koja ga stalo sustiže.	neutralno
krleža s ovim djelom unosi egzistencijalizam u hrvatsku književnost.	neutralno
bolje od očekivanog.	pozitivno
prva lektira u srednjoj školi koja mi se svidjela.	pozitivno
koliko ne volim drame, ova mi se još i dopala.	mješovito
genijalno.	pozitivno
odlična karakterizacija likova.	pozitivno
par dana nakon čitanja... dojmovi su mi i dalje izmiješani.	mješovito
s jedne strane, velika naklapanja na njemačkom (koji mi je noćna mora), otezanja sa dosadnim dijalozima i filozofiranjem. 	negativno
dakako, cijeli prvi čin bio mi je dosadan i već sam pomislila odustati s obzirom da mi 2024. ovo neće biti na eseju iz mature.	negativno
ali s druge strane, nisam odustala pa sam primijetila da sukobe, ne samo oni vanjske (leoneov sukob sa silberbrandtom u prvom činu, ignjatom u drugom i barunicom u trećem), već i unutarnje, s kojima bi se svatko od nas mogao povezati.	neutralno
"""od prvog dana kada sam počeo misliti, ne radim ništa drugo nego se borim protiv glembaja u samome sebi!"	neutralno
nije toliko loše kad se pročita analiza nakon pročitanog djela. 	mješovito
onda se može dublje shvatiti sami smisao.	neutralno
da nije bilo deutschnaklapanja i otezanja radnje, ocjena bi bila viša kod mene.	mješovito
glembajeve sam počeo čitati dva dana prije roka pa sam nekako dekoncentrirano čitao početak, što mi je zamalo uništilo knjigu. 	mješovito
već sam u prvom činu nekako zaboravio da čitam dramu, smetalo me stalno ubacivanje njemačkog i dijalozi mi se nisu baš svidjeli. 	negativno
ostala dva čina puno su mi se više svidjela, samo zato što sam nekako osvijestio da je tekst namijenjen za izvedbu na pozornici, a kada sam to shvatio djelo mi je postalo puno bolje. 	pozitivno
prvi je čin također služio predstavljanjju likova i obiteljske situacije, pa je dosta dosadniji od druga dva. 	negativno
nakon čitanja sam više puta pogledao nekoliko isječaka iz predstave i bio sam oduševljen. 	pozitivno
prvo sam mislio da je to do izvanredne glume, ali sam shvatio da gluma (koja je sjajna, konkretno iz osječkog hnk koji je na youtube postavio isječak iz predstave kojeg sam prvo pogledao) nije ono najbolje, već da je to izvanredno dobro napisan tekst. 	pozitivno
predstava je toliko dobro napisana, a dijelovi na stranim jezicima tako prirodno zvuče kada izlaze iz usta likova koje je krleža dočarao. 	pozitivno
zato kažem da je teško ocjenjivati predstave samo čitanjem teksta, npr. ovom bi djelu sigurno dao nižu ocjenu da nisam vidio kako dobro izgleda igrana predstava.	mješovito
od sjajnog prikaza postepenog otkrivanja istine i propasti obitelji, pa sve do vrhunsko napisanih glavnih likova  gospoda glembajevi je sigurno jedna od najboljih hrvatskih drama.	pozitivno
prvi čin je uveo novo značenje riječi 'drama' i, iako je svaki sljedeći čin bio sve više zamoran za čitati, ipak su mi držali pažnju.	mješovito
pored svega toga, način na koji krleža prikazuje glembayeve—i s time njihov integritet—je izvrsno odrađen.	pozitivno
što je etički ispravno; tko je ubojica i varalica u ovoj priči? 	neutralno
odlično djelo koje navodi na duboko razmišljanje!	pozitivno
ova knjiga je jednostavno savršena!	pozitivno
topla preporuka!	pozitivno
interesantna i zanimljiva, učvršćuje krležu kao najboljeg hrvatskog pisca.	pozitivno
taj mračni svet glembajevih, ti sivi likovi, ta priča o moralu i odgovornosti su me ovaj put poprilično dotakli...	pozitivno
zanimljiv način pisanja.	pozitivno
ova novela je jedna od težih koje sam pročitala.	negativno
realistički i ekspresionistički elementi su tome jako pomogli.	neutralno
mučna i duboka knjiga.	mješovito
ranjenici svih nacionalnosti u vojsci austro ugarske, nalaze se u baraci, poprištu boli i ludila, koje svjedoči o grotesnoj prirodi rada.	neutralno
odlično djelo antiratne tematike u kojem se smjenjuju naturalistički opisi koji jedni mogu približiti strahotu smrti i nečega još goreg gubitka sebe, gubitka zdravlja...a zbog čega?	pozitivno
remek djelo hrvatske novele.	pozitivno
nije za one koji ne podnose krv.	neutralno
grozno, glupo, dosadno. 	negativno
jednostavno katastrofa.	negativno
novela u kojoj se iščitava velik utjecaj njemačkog ekspresionizma, posebice gottfrieda benna, u značenjskoj zgusnotosti naturalističkog i grotesknog izraza.	neutralno
kratko, ali sa snažnom antiratnom porukom.	neutralno
o ovom djelu ćete zasigurno dugo razmišljati.	neutralno
savršen prikaz društva (tadašenjeg, i sadašnjeg) ljudske surovosti i želje za nadmoći nad drugima.	pozitivno
besmisao rata pokazan kroz perspektivu jednog običnog, malog, tipičnog čovjeka, kroz oči naroda.	neutralno
pa, recimo da ima dobru poruku.	mješovito
osim toga, ova je knjiga vrlo nečitljiva.	negativno
nadalje, odlično prikazuje situacije opijanja ljudi kada im ništa drugo ne preostaje i kako vlast nije briga za običan puk.	pozitivno
krleža mi nikad nije ležao.	negativno
ali osim teške tematike, baraka pet be mi je njegovo najčitljivije djelo.	mješovito
krleža kakav već je, genijalan, naporan, pronicav, nemilosrdan promatrač ljudskog duha.	mješovito
smjenjuju se tragikočine situacija u kojima ima i puno okrutne istine o prirodi rata, ali i podređenosti pojedinca vlasti, pa i kolonijalnog odnosa koje je kraljevina imala prema drugima.	neutralno
jedan i jedini, neponovljivi krleža.	pozitivno
možda sam presubjektivan, ali taj čovjek piše tako pitko, fascinantna je tečnost i beskonačnost spontanosti njegova izričaja, visprene ironije i sarkazmi i mudri poučci o životu uopće.	pozitivno
želite saznati nešto o životu domobrana u velikom ratu?	neutralno
čitajte krležu.	neutralno
želite saznati nešto o medicini?	neutralno
čitajte krležu.	neutralno
jeste li spremni dati se poučiti o životu? 	neutralno
čitajte krležu.	neutralno
želite proširiti znanje iz opće kulture, učiti nove riječi  opet čitajte krležu. 	neutralno
"ako imate dovoljno vremena za ležerno čitanje, gdje fabula nije brza i suvremeno ""nervozna"", ova antiratna zbirka pripovjedaka je ono što, osim iznimne književne vrijednosti, nudi polagano umirivanje stresa i fantastične opise nekadašnjih radnih događaja, pa i stradanja."	pozitivno
interesi tadašnjih političkih sila, novačenje seljaka koji žive od pluga, besprizorna nebriga antagonista sa životima koji su im povjereni... sve to i još mnogo toga, sasvim polako, detaljno, do srži zabodeno iz pera iznimnog hrvatskog pisca.	neutralno
moralo bi biti obavezno štivo za sve današnje pisce.	neutralno
kada sam ju pročitao prvi put (četvrti razred srednje, nap.), bio sam iscrpljen i zbunjen, jer su većinu sadržaja činila opisivanja te rijetki i ''ispraznuti'' dijalozi.	negativno
tek sam kod posljednjih poglavlja probudio interes (scena u kojoj se filip verbalno sukobljava sa majkom), ali tada je priča došla k kraju, bez ikakvog osjećaja zadvoljstva.	mješovito
nakon što sam ponovno pročitao cijelu knjigu ove godine, moj se dojam promijenio na bolje, iako ne dovoljno da bi dobilo veću ocjenu.	mješovito
ključni razlozi leže u antipatičnosti glavnog protagonista (kroz cijeli roman je nezadovoljan sa svime i svačime i smatra se žrtvom odgoja), nedostatku prave kulminacije na sve, što se dešava u radnji (izgleda kao gradnja pruge, bez jasne destinacije) i prekasnog uvođenja suprotstavljenih stavova u dijalozima, koji su interesantni, ali samo ako je čitatelj voljan proći preko 60% sadržaja od onoga što sam naveo u prvoj rečenici.	negativno
točno je da se roman bavi izražavanjem podsvijesti svih emotivnih reakcija koje su se u filipu nakupljale godinama, ali kada se tomu pridoda povratak (kao glavna tema), identitet (nedostatak očinske figure), društveni status i mjesto među ljudima, stvara se dojam da je previše kuhara u jednoj kuhinji.	negativno
jedino što mogu savjetovati čitatelju jest da bude strpljiv (strpljenje je vrlina vladara), ukoliko se odluči pročitati ju.	neutralno
užas.	negativno
puno nabacanih, besmislenih rečenica pisanih kvaziintelektualnim stilom.	negativno
praktički nema radnje, likovi su jednodimenzionalni, dosadni i do zla boga pričljivi, no svi zajedno ne mogu sročiti jednu inteligentnu rečenicu.	negativno
remek djelo, stilom i sintaksom.	pozitivno
nevjerojatno živ i plastičan opis likova.	pozitivno
slikarstvo riječima, glazba riječima.	neutralno
strašno monotona knjiga.	negativno
cijela knjiga je u jednoličnom tempu koji se tek pred kraj malo ubrza.	neutralno
zanimljivo zbog krležinog načina pisanja koje je toliko bogato, poetsko, rječito.	pozitivno
međutim, za shvaćanje istog tog pisanja potrebno je toliko energije i koncentracije.	negativno
"sve djeluje poput nekog opisa koji se može ""preletjeti""."	neutralno
na koncu preletiš pola radnje pa ideš na lektire.hr da shvatiš o čemu je uopće riječ.	negativno
nisam razvila simpatije prema nijednom liku, kraj knjige, koji je bio pomalo predvidljiv, pročitala sam s potpunom rezignacijom.	negativno
neloša knjiga, ali i nedobra.  	mješovito
ne znam zašto je na maturi.	neutralno
gledano u retrospekciji, ovaj roman se ne čini kao da bi bio loš.	mješovito
naprotiv povratak umjetnika kod kojeg je manjak volje i inspiracije doveo do preispitivanja identiteta i smisla života čini se kao zanimljivo djelo.	mješovito
pogrešno.	neutralno
prateći vizualne, olfaktivne, taktilne i auditivne pjesničke slike koje nam je krleža svojom prebogatom tehnikom deskripcije pokušao dočarati (moglo bi se reći da graniči s intelektualnim hvalisanjem), razvukao je radnju do te mjere da mi je među silnim, raskošnim opisima sama potencijalna kvaliteta priče izgubila vrijednost.	negativno
uzmimo u obzir da je to prvi moderni hrvatski roman, no, čita se kao sporotempirani, pametnopisani, povijesni roman koji većini današnjih čitatelja (čast časnim iznimkama) brzo dosadi.	negativno
"apsolutno savršen spoj nježnog romantičarskog opisa prirode, sela, vremena i ""gnjile"" ljudske naravi."	pozitivno
omjer unutarnjih borbi i same radnje je takav da ti taman bude zanimljivo čitati, iščekivati što će se dalje dogoditi, a opet postoje trenutci kada pratiš tuđe svjetonazore, diviš im se ili ih negiraš s doslovnim gađenjem.	pozitivno
opisi prostora i likova sasvim su dovoljni i specifični tako da ih je lako uprizoriti.	neutralno
jako sam se povezala s likovima i neki od njih su me uspjeli isprovocirati do te mjere da sam se radosno složila sa njihovom smrću.	pozitivno
ali kasnije vidim da to, naravno nikada nije način rješavanja problema!	neutralno
žao mi je što je gotovo, što nemam ni vremena ni osoba za uživanje u atmosferi koju mi je povratak pružio.	pozitivno
5 zvjezdica samo zbog posljednjeg poglavlja.	mješovito
"inače, ""gospoda glemabajevi"" mnogo mi je draže krležino djelo zbog karakterizacije sporednih likova."	mješovito
"u ""povratku filipa latinovciza"" više je pažnje posvećeno introspekciji u službi karakterizacije protagonista, što mi se čini dobrodošlim, ali nedostatnim za razvoj daljnje radnje, koja je vrlo kompleksna."	mješovito
"tragičan rasplet dolazi iznenada kao i kod ""glembajevih"", ali ovdje je očitiji i uz to jeziviji."	neutralno
možda preteška literatura za lektiru, no definitivno roman vrijedan čitanja.	mješovito
kraj je jedino što mi se svidjelo u ovoj knjizi.	mješovito
krležina spisateljska vrijednost je neupitna, ima talent za pisanje, a i ova knjiga uvelike svjedoči o tome, ima u njoj izvarednih stvari, pa mislim kako se može reći za nju da je bitna i utjecajna.	pozitivno
no, moram priznati kako mi je bila naporna za čitanje.	negativno
sve mi se sviđa, priča, kontekst, likovi, ali ne mogu reći kako sam uživala u čitanju. .	mješovito
možda zato što sam je pročitala više puta, možda zbog tko zna čega...nešto mi je u njoj bilo strano, ne znam to točno odrediti.	mješovito
roman kojeg vrijedi pročitati, a koji se vjerojatno neće svidjeti svakom, ali to se može reći za većinu romana, zar ne?	mješovito
po mom guštu nije posve, mada ne mogu odrediti što je to što mi nedostaje.	mješovito
međutim ne bih rekla da je nezasluženo poznat, stvarno je zanimljiva priča.	pozitivno
jedna od meni najgorih, ako ne i najgora, srednjoškolska lektira.	negativno
još jedan u nizu mnogobrojnih romana o patetično osjetljivom, neshvaćenom intelektualcu.	negativno
djelo u kojemu se jasno vidi da je krleža, ne samo književnik, već i hrvatski filozof.	pozitivno
sukob metafizike i estetike, realizma i antirealizma.	neutralno
ukratko, naš dragulj.	pozitivno
da budemo objektivni, ovo je vrlo veliko umjetničko djelo, ali možda za neke umjetnike koji mogu ući u filipov mozak i pratiti tok misli jednog umjetnika.	mješovito
za mene je ovo bilo ubitačno mučenje od početka knjige jer stalno se nešto događa, a u biti se ne događa ništa, a što se i događa, nije mi jasno.	negativno
"zaključio bih svojom izjavom: ""prvih 200 stranica bilo je dosadno, ali je zato preostalih 20 bilo zanimljivo."" "	mješovito
bogati stil knjige koji meni nikako ne odgovara.	negativno
duge rečenice prepune epiteta i drugih pridjeva. 	neutralno
ne znam, sve u svemu mi se nije svidjelo.	negativno
i da, previše filozofira...	negativno
još jedno djelo za koje vjerujem da bi bilo bolje da sam ga pročitala za desetak godina.	neutralno
trebalo mi je 10 godina da se povežem s krležom ali moram priznati da je taj trenutak došao.	neutralno
“na rubu pameti“ mi je do drugog poglavlja posao jedan od najdražih (najboljih) romana koje sam ikada pročitala, i konačno sam i ja shvatila zašto krleža ima mjesto među velikanima.	pozitivno
toliko sam oduševljena s ovim djelom da bi odmah htjela pročitati cijeli krležin opus, a stavljam ga sada uz bok bernharda, andrića, camusa, manna...	pozitivno
i vjerujem da će mi zbog svoje slojevitosti ovaj roman biti još dugo u mislima.	pozitivno
krleža u svome ponajboljem izdanju.	pozitivno
"kada sam čitala ovaj roman konačno sam pomislila "" aha, zato svi misle da je genijalan."""	pozitivno
stvarno je odličan pisac, zna pisati što je je, ali nekako imam podijeljen sud o njegovim radovima, neki mi se manje sviđaju, neki više...nekad je malo predvidljiv, ali opet nekad je potpuno nepredvidljiv.	mješovito
no, dobro nitko ne može biti uvijek i u svakom trenutku odličan.	neutralno
znam da mi je netko pričao kako je bio težak karakter, ali opet tko nije?	neutralno
znanje čini čovjeka nesretnim.	neutralno
sve to nema veze sa komenatiranjem ovog romana, pa da se vratim na temu...	neutralno
ovaj roman mi je bio težak za čitanje, ali vrijedan toga. .	mješovito
nemam nešto posebno pametno za napisati o njemu.	neutralno
kad nemaju nešto pametno za reči kritičari uspoređuju, netko je rekao.	neutralno
usporedila bi ovaj roman sa...s kim? možda sa djelima pisaca tipa thomas mann.	neutralno
radi se o intelektualcu u sukobi sa društvom, kao u...pa u puno modernih i postmodernih romana.	neutralno
eto ne mogu smisliti ni neku dostojnu usporedbu.	neutralno
teško je govoriti o najboljem romanu, no u hrvatskoj književnosti još nisam pročitao nešto ovako dobro.	pozitivno
krleža je definitivno pokazao zašto je najveći hrvatski pisac.	pozitivno
